customer_id,age,gender,region,plan_type,handset_tier,tenure_months,is_family_plan,total_call_min,avg_call_min,call_count,roaming_ratio,last_call_date,recharge_txn_count,avg_recharge_amount,total_recharge_amount,last_recharge_date,complaint_count,last_complaint_date,on_time_pay_ratio,arpu,last_bill_date,days_since_call_date,days_since_recharge_date,days_since_complaint_date,days_since_bill_date,churn,label,churn_prob,segment
5088,33,F,West,Postpaid,Premium,46,0,1561.2294798890064,3.516282612362627,444,0.09684684684684684,2025-10-25,6,20.79679015952555,124.7807409571533,2025-09-26,0.0,,1.0,20.24771197820876,2025-10-24,1,30,,2.0,0,0,0.4787029315880288,Loyal
5089,26,M,North,Prepaid,Mid,66,1,874.1938639483493,3.6123713386295426,242,0.11983471074380166,2025-10-25,6,10.069157045826977,60.41494227496186,2025-10-09,0.0,,0.0,0.0,,1,17,,,0,0,0.5870737260368352,Unassigned
5090,50,F,East,Prepaid,Premium,100,0,1285.3927177351302,3.4460930770378826,373,0.11528150134048257,2025-10-25,36,7.00942419765769,252.33927111567687,2025-10-23,0.0,,0.0,0.0,,1,3,,,0,0,0.13510291432700397,Value Growth
5091,73,F,South,Prepaid,Basic,34,0,877.9278585590063,3.5400316877379283,248,0.10080645161290322,2025-10-23,18,6.604389452204921,118.87901013968857,2025-09-29,1.0,2025-08-16,0.0,0.0,,3,27,71.0,,0,0,0.5947725385550224,Value Growth
5092,41,M,West,Prepaid,Mid,30,0,952.1394518157358,3.48769029969134,273,0.09157509157509157,2025-10-25,18,9.593340944945137,172.68013700901247,2025-10-08,0.0,,0.0,0.0,,1,18,,,0,0,0.4495189845313563,Value Growth
5093,20,M,North,Prepaid,Basic,102,1,1042.2194848323643,3.4171130650241452,305,0.09180327868852459,2025-10-21,12,7.702613587952082,92.43136305542498,2025-10-05,0.0,,0.0,0.0,,5,21,,,0,0,0.4562069503387079,Value Growth
5094,78,F,West,Prepaid,Mid,65,0,917.9851304644848,3.5307120402480185,260,0.11923076923076924,2025-10-24,6,9.538019750080101,57.228118500480605,2025-10-23,3.0,2025-08-12,0.0,0.0,,2,3,75.0,,0,0,0.9031211866318934,Value Growth
5095,45,M,East,Postpaid,Mid,87,0,1392.7481404628663,3.55292892975221,392,0.08673469387755102,2025-10-24,6,22.930431942373897,137.58259165424337,2025-10-11,0.0,,0.8333333333333334,19.810532046191003,2025-10-24,2,15,,2.0,0,1,0.4267301747708968,At Risk
5096,28,M,Central,Postpaid,Basic,111,0,1510.3277716477403,3.710879045817544,407,0.08108108108108109,2025-10-25,6,19.611111648733974,117.66666989240385,2025-10-23,0.0,,0.8333333333333334,24.759285690363217,2025-10-24,1,3,,2.0,0,0,0.25196635429361847,Loyal
5097,56,M,West,Prepaid,Mid,6,0,761.0019473636193,3.382230877171641,225,0.1111111111111111,2025-10-21,36,7.615626266205265,274.16254558338954,2025-10-16,0.0,,0.0,0.0,,5,10,,,0,0,0.21921780468529678,Value Growth
5098,37,M,West,Prepaid,Mid,72,0,941.6529740934947,3.7516054744760745,251,0.09163346613545817,2025-10-24,6,11.267185821715342,67.60311493029205,2025-09-29,0.0,,0.0,0.0,,2,27,,,0,0,0.7252235898134561,Unassigned
5099,76,F,West,Prepaid,Basic,9,0,778.9477537339703,3.4466714766989837,226,0.084070796460177,2025-10-25,18,9.652534681074696,173.74562425934454,2025-10-23,1.0,2025-10-25,0.0,0.0,,1,3,1.0,,0,0,0.4870958955222807,Value Growth
5100,36,M,North,Postpaid,Mid,111,0,1399.196904040295,3.5693798572456505,392,0.09948979591836735,2025-10-24,12,20.055700137142495,240.66840164570993,2025-10-02,1.0,2025-07-23,0.8333333333333334,22.89519043668247,2025-10-24,2,24,95.0,2.0,0,0,0.42987381278506975,Loyal
5101,52,M,West,Prepaid,Premium,53,0,1071.2473851138873,3.4334852086983565,312,0.08653846153846154,2025-10-24,6,7.810991448527404,46.86594869116443,2025-10-20,0.0,,0.0,0.0,,2,6,,,0,0,0.6063916800487245,Value Growth
5102,51,F,South,Prepaid,Basic,53,0,916.8041846493538,3.512659711300206,261,0.1417624521072797,2025-10-25,18,7.503612155708126,135.06501880274627,2025-10-20,0.0,,0.0,0.0,,1,6,,,0,0,0.31229263581390315,Value Growth
5103,33,F,West,Prepaid,Mid,23,0,1003.8681506043432,3.624072745864055,277,0.06859205776173286,2025-10-25,18,6.257962075336564,112.64331735605815,2025-10-23,0.0,,0.0,0.0,,1,3,,,0,0,0.2968969429194814,Value Growth
5104,48,F,North,Prepaid,Premium,75,0,1292.0515498952432,3.723491498257185,347,0.0893371757925072,2025-10-25,12,8.144921714922452,97.73906057906942,2025-10-08,0.0,,0.0,0.0,,1,18,,,0,0,0.4408086077137734,Value Growth
5105,24,F,East,Prepaid,Basic,65,0,906.8399492627938,3.627359797051175,250,0.108,2025-10-25,12,8.902329345869115,106.82795215042937,2025-10-25,0.0,,0.0,0.0,,1,1,,,0,0,0.329933332342718,Value Growth
5106,57,M,West,Prepaid,Basic,112,0,972.8440122367625,3.4255070853407132,284,0.1056338028169014,2025-10-25,12,5.955125768495841,71.4615092219501,2025-10-12,0.0,,0.0,0.0,,1,14,,,0,0,0.49642656214502057,Value Growth
5107,65,F,East,Postpaid,Mid,1,1,1250.435808779042,3.5932063470662126,348,0.10344827586206896,2025-10-25,6,16.09414559165505,96.5648735499303,2025-10-20,0.0,,0.6666666666666666,26.74865354976527,2025-10-24,1,6,,2.0,0,0,0.26869053476984706,Unassigned
5108,76,M,South,Postpaid,Mid,88,0,1276.6341461379614,3.4226116518444005,373,0.10723860589812333,2025-10-25,12,22.34359441391892,268.12313296702706,2025-10-14,0.0,,0.8333333333333334,20.358509557143382,2025-10-24,1,12,,2.0,0,0,0.3849397102509922,Loyal
5109,38,F,East,Prepaid,Mid,114,1,984.7440479594269,3.6071210547964356,273,0.09157509157509157,2025-10-25,12,9.601479218772868,115.21775062527442,2025-10-10,0.0,,0.0,0.0,,1,16,,,0,0,0.5164347363578928,Value Growth
5110,35,F,West,Prepaid,Mid,108,1,884.8551796644707,3.4296712390095765,258,0.1124031007751938,2025-10-25,36,8.395296072374718,302.23065860548985,2025-10-22,0.0,,0.0,0.0,,1,4,,,0,0,0.17833035025451507,Value Growth
5111,52,F,North,Postpaid,Mid,75,0,1380.1215631323691,3.5478703422425943,389,0.08740359897172237,2025-10-25,12,20.529826180143157,246.3579141617179,2025-10-22,1.0,2025-08-19,0.8333333333333334,21.772141549883347,2025-10-24,1,4,68.0,2.0,0,0,0.28595550788749113,Loyal
5112,60,F,South,Prepaid,Mid,100,0,1119.7408586767172,3.499190183364741,320,0.134375,2025-10-25,12,6.801644740578727,81.61973688694472,2025-10-04,1.0,2025-09-20,0.0,0.0,,1,22,36.0,,0,0,0.6852430581637344,Value Growth
5113,79,M,Central,Prepaid,Basic,5,0,838.6613062793767,3.5237870011738517,238,0.13865546218487396,2025-10-23,6,11.294307428445657,67.76584457067395,2025-09-29,0.0,,0.0,0.0,,3,27,,,0,0,0.6474504649493924,Unassigned
5114,19,M,Central,Prepaid,Mid,10,1,838.8926478647566,3.480882356285297,241,0.1078838174273859,2025-10-25,12,10.505907208258277,126.07088649909933,2025-10-20,0.0,,0.0,0.0,,1,6,,,0,0,0.44558266512458866,Unassigned
5115,32,F,North,Prepaid,Basic,84,0,1040.7890511012288,3.5765946773238104,291,0.10309278350515463,2025-10-25,18,8.254026011141779,148.572468200552,2025-10-19,0.0,,0.0,0.0,,1,7,,,0,0,0.22949937119526093,Value Growth
5116,34,M,East,Prepaid,Premium,31,1,1086.9478331062994,3.428857517685487,317,0.07886435331230283,2025-10-25,18,7.573402220601293,136.32123997082329,2025-10-21,1.0,2025-07-14,0.0,0.0,,1,5,104.0,,0,0,0.4854652415749263,Value Growth
5117,33,F,North,Prepaid,Basic,85,0,842.7174285743607,3.344116780056987,252,0.07936507936507936,2025-10-25,12,7.364790483979889,88.37748580775867,2025-10-17,0.0,,0.0,0.0,,1,9,,,0,0,0.32627833180944427,Value Growth
5118,46,F,Central,Prepaid,Basic,89,0,1078.78772178044,3.5959590726014667,300,0.08666666666666667,2025-10-25,6,11.046647081301145,66.27988248780687,2025-10-04,0.0,,0.0,0.0,,1,22,,,0,0,0.5412855082669676,Unassigned
5119,72,M,East,Prepaid,Mid,80,1,1119.6476701372517,3.63521970823783,308,0.11038961038961038,2025-10-24,18,7.818703848879478,140.7366692798306,2025-10-11,0.0,,0.0,0.0,,2,15,,,0,0,0.44685728958767124,Value Growth
5120,19,F,South,Prepaid,Basic,106,0,1059.333071083247,3.519378973698495,301,0.10631229235880399,2025-10-25,12,8.584103055536817,103.0092366664418,2025-10-21,0.0,,0.0,0.0,,1,5,,,0,0,0.37207481788055496,Value Growth
5121,68,F,South,Prepaid,Mid,26,0,844.9500241058502,3.448775608595307,245,0.12653061224489795,2025-10-25,6,8.296026367290247,49.77615820374149,2025-10-22,0.0,,0.0,0.0,,1,4,,,0,0,0.5295013556544207,Value Growth
5122,56,F,East,Postpaid,Premium,96,0,1860.5781475428448,3.4777161636314857,535,0.10467289719626169,2025-10-25,6,18.21669103738652,109.30014622431912,2025-10-16,1.0,2025-07-21,0.8333333333333334,20.835511881154666,2025-10-24,1,10,97.0,2.0,0,0,0.4041687505705904,Loyal
5123,56,M,North,Postpaid,Mid,96,0,1467.405428465193,3.477264048495718,422,0.0995260663507109,2025-10-25,6,20.937720341210028,125.62632204726017,2025-10-03,0.0,,1.0,20.058209827797793,2025-10-24,1,23,,2.0,0,0,0.39043368973092474,Loyal
5124,60,M,West,Postpaid,Basic,38,1,1278.1994519239806,3.530937712497184,362,0.09944751381215469,2025-10-25,6,19.686891395807432,118.12134837484459,2025-10-17,0.0,,1.0,19.1125970293869,2025-10-24,1,9,,2.0,0,0,0.3795164476990938,Loyal
5125,25,M,East,Postpaid,Basic,25,0,1326.192463570657,3.613603442971818,367,0.11989100817438691,2025-10-25,6,18.165260767088988,108.99156460253393,2025-10-19,1.0,2025-08-19,0.6666666666666666,20.62892498569869,2025-10-24,1,7,68.0,2.0,0,0,0.40054679633333223,Unassigned
5126,64,M,East,Prepaid,Mid,74,0,1104.0928928721275,3.596393787857093,307,0.08469055374592833,2025-10-25,30,8.477240776291078,254.31722328873235,2025-10-25,0.0,,0.0,0.0,,1,1,,,0,0,0.19570385073342034,Value Growth
5127,33,M,West,Prepaid,Mid,106,1,1117.492429976249,3.628222175247562,308,0.1038961038961039,2025-10-25,24,8.576959411139278,205.84702586734267,2025-09-30,0.0,,0.0,0.0,,1,26,,,0,0,0.4463328160408482,Value Growth
5128,50,M,North,Prepaid,Basic,79,0,934.0017384433819,3.6061843183142157,259,0.10038610038610038,2025-10-20,12,10.225288180632035,122.70345816758442,2025-10-14,1.0,2025-05-11,0.0,0.0,,6,12,168.0,,0,0,0.5107242465971165,Unassigned
5129,59,M,North,Prepaid,Basic,15,1,1080.7627982904519,3.7012424598988076,292,0.10616438356164383,2025-10-25,6,5.9442505745682235,35.66550344740934,2025-10-19,0.0,,0.0,0.0,,1,7,,,0,0,0.41358786076024556,Value Growth
5130,55,M,East,Postpaid,Premium,53,1,1613.9762008870525,3.508643914971853,460,0.08695652173913043,2025-10-25,6,20.17224589410574,121.03347536463443,2025-10-03,0.0,,1.0,21.953037853685185,2025-10-24,1,23,,2.0,0,0,0.45907174096354375,Loyal
5131,38,F,West,Prepaid,Basic,48,0,802.768339800327,3.490297129566639,230,0.09565217391304348,2025-10-24,6,8.685273045664959,52.111638273989755,2025-10-19,1.0,2025-08-25,0.0,0.0,,2,7,62.0,,0,0,0.6402424593102121,Value Growth
5132,42,F,North,Postpaid,Mid,70,0,1442.9823432985545,3.797321956048828,380,0.10526315789473684,2025-10-25,6,19.744907015946023,118.46944209567613,2025-09-30,0.0,,0.8333333333333334,19.189223441186442,2025-10-24,1,26,,2.0,0,0,0.38009772301988115,Loyal
5133,47,F,West,Prepaid,Basic,70,0,958.0780928497829,3.6290836850370565,264,0.08712121212121213,2025-10-25,12,7.781846933651484,93.38216320381781,2025-10-19,0.0,,0.0,0.0,,1,7,,,0,0,0.40137475611612444,Value Growth
5134,20,M,East,Prepaid,Mid,118,0,942.6349125869929,3.6116280175746853,261,0.11494252873563218,2025-10-24,12,6.226838375868087,74.72206051041704,2025-10-05,0.0,,0.0,0.0,,2,21,,,0,0,0.5656140737954213,Value Growth
5135,63,F,East,Postpaid,Mid,101,0,1463.9120422094259,3.444498922845708,425,0.07058823529411765,2025-10-25,6,21.932645408037548,131.5958724482253,2025-09-26,0.0,,1.0,22.609994458950634,2025-10-24,1,30,,2.0,0,0,0.4310687674215933,Loyal
5136,24,F,East,Prepaid,Basic,65,0,804.0546548190287,3.407011249233172,236,0.09745762711864407,2025-10-24,6,5.392583128483902,32.35549877090341,2025-10-10,0.0,,0.0,0.0,,2,16,,,0,0,0.5030638966681815,Value Growth
5137,46,M,North,Postpaid,Mid,17,0,1416.1933267597612,3.5054290266330725,404,0.07673267326732673,2025-10-25,6,19.191253388789494,115.14752033273696,2025-09-26,0.0,,1.0,19.88023621453152,2025-10-24,1,30,,2.0,0,0,0.387334148135346,Loyal
5138,58,F,South,Postpaid,Basic,24,0,1300.5182863773919,3.468048763673045,375,0.072,2025-10-25,6,21.304530897187643,127.82718538312585,2025-09-26,0.0,,1.0,20.559024830959363,2025-10-24,1,30,,2.0,0,0,0.42127046265264834,Loyal
5139,22,M,West,Postpaid,Premium,21,0,1546.0464075524394,3.6038377798425163,429,0.09557109557109557,2025-10-24,6,20.124226060279465,120.74535636167678,2025-10-15,0.0,,0.6666666666666666,22.02231178998014,2025-10-24,2,11,,2.0,0,0,0.3930844235475119,Unassigned
5140,79,F,South,Postpaid,Mid,60,0,1416.2892381442987,3.4712971523144573,408,0.08333333333333333,2025-10-25,12,21.243812639386512,254.92575167263814,2025-10-18,0.0,,0.5,21.693872442502983,2025-10-24,1,8,,2.0,0,0,0.2773268119602625,Unassigned
5141,41,M,East,Prepaid,Basic,19,0,625.1211557138312,3.2728856320095874,191,0.10471204188481675,2025-10-25,18,6.460647954711036,116.29166318479865,2025-10-20,0.0,,0.0,0.0,,1,6,,,0,0,0.3275896267606398,Value Growth
5142,18,F,Central,Prepaid,Mid,21,0,862.9220100359295,3.5221306532078756,245,0.11836734693877551,2025-10-25,12,6.94271431741205,83.3125718089446,2025-10-19,0.0,,0.0,0.0,,1,7,,,0,0,0.37585320144937173,Value Growth
5143,58,M,North,Postpaid,Premium,18,0,1450.032253083964,3.616040531381456,401,0.0773067331670823,2025-10-25,18,23.038884764230833,414.699925756155,2025-10-20,0.0,,0.6666666666666666,21.480792378540986,2025-10-24,1,6,,2.0,0,0,0.19673619337470574,Unassigned
5144,52,F,East,Prepaid,Mid,82,1,1038.1580370090207,3.579855300031106,290,0.1206896551724138,2025-10-24,12,8.968268776089772,107.61922531307727,2025-10-18,1.0,2025-09-20,0.0,0.0,,2,8,36.0,,0,0,0.6076363744181182,Value Growth
5145,57,F,South,Prepaid,Basic,34,0,1132.910074776953,3.690260829892355,307,0.09771986970684039,2025-10-24,12,10.696924514899466,128.3630941787936,2025-10-13,0.0,,0.0,0.0,,2,13,,,0,0,0.4186741738551019,Unassigned
5146,64,M,North,Prepaid,Mid,108,1,1072.2203809175805,3.5860213408614734,299,0.12040133779264214,2025-10-25,12,5.7795944375291635,69.35513325034997,2025-10-22,0.0,,0.0,0.0,,1,4,,,0,0,0.4111842189199467,Value Growth
5147,47,M,Central,Prepaid,Basic,59,0,926.0555984720528,3.521123948562938,263,0.07604562737642585,2025-10-25,6,8.281340099783105,49.68804059869863,2025-10-19,0.0,,0.0,0.0,,1,7,,,0,0,0.49137078246863186,Value Growth
5148,69,M,Central,Prepaid,Mid,81,1,902.707941788878,3.582174372178087,252,0.10714285714285714,2025-10-25,6,7.324687233038939,43.94812339823363,2025-10-18,0.0,,0.0,0.0,,1,8,,,0,0,0.6058470235371138,Value Growth
5149,40,M,South,Postpaid,Basic,63,0,1365.181484105973,3.500465343861469,390,0.10512820512820513,2025-10-25,6,19.219946492320187,115.31967895392111,2025-10-19,0.0,,0.6666666666666666,25.94628842403085,2025-10-24,1,7,,2.0,0,0,0.29016264457339813,Unassigned
5150,51,M,Central,Prepaid,Mid,105,0,1089.1488291353799,3.4576153305885073,315,0.12063492063492064,2025-10-25,18,9.253329658810346,166.55993385858622,2025-10-18,0.0,,0.0,0.0,,1,8,,,0,0,0.3719934039774814,Value Growth
5151,27,F,North,Prepaid,Mid,16,0,896.2088050336496,3.433750210856895,261,0.09195402298850575,2025-10-25,6,6.15755633660969,36.94533801965814,2025-10-21,0.0,,0.0,0.0,,1,5,,,0,0,0.3823175874183185,Value Growth
5152,56,F,Central,Prepaid,Basic,87,0,950.2745270336542,3.5326190596046625,269,0.09293680297397769,2025-10-25,12,7.119434044361243,85.43320853233492,2025-10-17,1.0,2025-09-04,0.0,0.0,,1,9,52.0,,0,0,0.533124819031596,Value Growth
5153,34,F,West,Prepaid,Premium,69,1,1189.516696887444,3.648824223581116,326,0.0950920245398773,2025-10-25,6,7.914370929680101,47.48622557808061,2025-10-09,0.0,,0.0,0.0,,1,17,,,0,0,0.6326632972227463,Value Growth
5154,61,F,North,Prepaid,Mid,53,0,787.5289457096452,3.515754221918059,224,0.11160714285714286,2025-10-25,6,6.461768419880929,38.770610519285576,2025-10-13,0.0,,0.0,0.0,,1,13,,,0,0,0.5083305570332782,Value Growth
5155,67,F,East,Prepaid,Basic,84,0,976.3419213341268,3.355126877436862,291,0.08247422680412371,2025-10-25,30,8.107918146626634,243.237544398799,2025-10-23,0.0,,0.0,0.0,,1,3,,,0,0,0.15255071172746415,Value Growth
5156,71,M,West,Prepaid,Mid,65,0,1026.7543975815192,3.5405324054535146,290,0.10689655172413794,2025-10-25,18,9.737590246993014,175.27662444587423,2025-10-15,0.0,,0.0,0.0,,1,11,,,0,0,0.43808273851587964,Value Growth
5157,75,F,South,Prepaid,Mid,75,0,1139.522566667791,3.6060840717335156,316,0.12974683544303797,2025-10-25,12,8.342030362378658,100.1043643485439,2025-10-16,0.0,,0.0,0.0,,1,10,,,0,0,0.4651248202511503,Value Growth
5158,25,M,South,Prepaid,Basic,64,1,984.6613003096326,3.479368552330857,283,0.08833922261484099,2025-10-25,30,8.616896055663819,258.50688166991455,2025-10-24,0.0,,0.0,0.0,,1,2,,,0,0,0.19403786985459917,Value Growth
5159,26,F,West,Prepaid,Mid,15,0,885.2571247145222,3.485264270529615,254,0.08267716535433071,2025-10-25,12,8.18856418304939,98.26277019659268,2025-10-15,1.0,2025-06-06,0.0,0.0,,1,11,142.0,,0,0,0.5215121642109933,Value Growth
5160,75,M,North,Postpaid,Premium,47,0,1581.1164132829156,3.5214174015209703,449,0.0957683741648107,2025-10-25,6,21.2371748755343,127.4230492532058,2025-10-03,0.0,,1.0,27.848962509933028,2025-10-24,1,23,,2.0,0,0,0.35840619484908326,Loyal
5161,41,M,North,Postpaid,Basic,116,0,1396.5624412872244,3.627434912434349,385,0.09610389610389611,2025-10-25,6,19.06668119916807,114.40008719500841,2025-09-29,0.0,,1.0,21.290217026999457,2025-10-24,1,27,,2.0,0,1,0.3773141430320314,At Risk
5162,19,M,South,Postpaid,Premium,12,1,1346.5181826175944,3.4974498249807646,385,0.06493506493506493,2025-10-25,6,19.712955061537173,118.27773036922304,2025-10-17,0.0,,0.8333333333333334,21.25503217252573,2025-10-24,1,9,,2.0,0,0,0.42490221231792635,Loyal
5163,35,F,West,Postpaid,Mid,28,0,1371.1503650078002,3.5157701666866674,390,0.10512820512820513,2025-10-25,12,18.502752900967867,222.0330348116144,2025-10-03,0.0,,0.8333333333333334,22.12193762971573,2025-10-24,1,23,,2.0,0,0,0.30218556271154096,Loyal
5164,69,F,South,Prepaid,Basic,84,0,853.1661717272295,3.3589219359339744,254,0.10236220472440945,2025-10-24,6,8.954326161448675,53.725956968692046,2025-09-26,0.0,,0.0,0.0,,2,30,,,0,0,0.6692254660143123,Value Growth
5165,40,F,East,Postpaid,Mid,18,0,1290.6262193772777,3.535962244869254,365,0.08493150684931507,2025-10-25,6,17.596031602358945,105.57618961415368,2025-10-05,0.0,,0.8333333333333334,18.963731833916945,2025-10-24,1,21,,2.0,0,0,0.3723943865366513,Loyal
5166,22,M,North,Prepaid,Mid,6,0,966.8543878494102,3.648507123960038,265,0.09433962264150944,2025-10-25,6,7.393670002282152,44.36202001369291,2025-10-06,0.0,,0.0,0.0,,1,20,,,0,0,0.5191434112415401,Value Growth
5167,62,F,North,Postpaid,Mid,92,0,1324.9964864125275,3.329136900533989,398,0.07788944723618091,2025-10-25,12,17.373275099450762,208.47930119340913,2025-10-24,0.0,,0.8333333333333334,23.271670367643228,2025-10-24,1,2,,2.0,0,0,0.1684654525957565,Loyal
5168,30,F,West,Prepaid,Mid,25,0,812.3028174116195,3.4862781863159635,233,0.12446351931330472,2025-10-23,12,8.501929668612119,102.02315602334544,2025-10-11,0.0,,0.0,0.0,,3,15,,,0,0,0.500550699148069,Value Growth
5169,39,M,North,Prepaid,Basic,27,0,644.4597772484633,3.580332095824796,180,0.10555555555555556,2025-10-25,6,13.176777865262059,79.06066719157235,2025-10-07,1.0,2025-06-03,0.0,0.0,,1,19,145.0,,0,0,0.6489773285953101,Unassigned
5170,18,F,West,Prepaid,Basic,55,0,879.3064847647387,3.5313513444367017,249,0.11244979919678715,2025-10-25,18,8.85847463086065,159.4525433554917,2025-10-17,0.0,,0.0,0.0,,1,9,,,0,0,0.3163186758683889,Value Growth
5171,55,F,South,Prepaid,Basic,101,0,971.3033446716983,3.6378402422160985,267,0.11235955056179775,2025-10-25,12,7.733951007662622,92.80741209195146,2025-10-24,0.0,,0.0,0.0,,1,2,,,0,0,0.39945140926976297,Value Growth
5172,45,M,West,Prepaid,Mid,118,0,1077.2530255748106,3.4975747583597747,308,0.10714285714285714,2025-10-25,18,7.467246362092927,134.41043451767268,2025-10-22,0.0,,0.0,0.0,,1,4,,,0,0,0.38568836140483914,Value Growth
5173,71,M,South,Prepaid,Premium,32,0,1126.2485615344972,3.541662143190243,318,0.1320754716981132,2025-10-25,12,10.371908223523649,124.46289868228378,2025-10-16,2.0,2025-10-22,0.0,0.0,,1,10,4.0,,0,0,0.845257354476747,Unassigned
5174,38,M,West,Postpaid,Premium,37,1,1668.8114370983997,3.573472028047965,467,0.10492505353319058,2025-10-25,6,16.45339111107021,98.72034666642126,2025-10-06,1.0,2025-10-09,0.8333333333333334,19.40009136450442,2025-10-24,1,20,17.0,2.0,0,0,0.6304467251284502,Loyal
5175,30,F,North,Prepaid,Premium,62,0,1133.0809573941594,3.2748004548964147,346,0.06358381502890173,2025-10-25,6,6.953929024204708,41.72357414522825,2025-10-10,0.0,,0.0,0.0,,1,16,,,0,0,0.4814406178236815,Value Growth
5176,28,F,Central,Prepaid,Mid,95,0,1046.9843640110466,3.5371093378751577,296,0.11148648648648649,2025-10-25,24,9.54080964076356,228.97943137832547,2025-10-18,1.0,2025-09-18,0.0,0.0,,1,8,38.0,,0,0,0.3900516530565534,Value Growth
5177,30,F,South,Prepaid,Basic,9,0,825.8276086307227,3.7199441830212736,222,0.12612612612612611,2025-10-25,24,7.73106943653427,185.54566647682248,2025-10-24,0.0,,0.0,0.0,,1,2,,,0,0,0.21939787759490087,Value Growth
5178,45,F,North,Prepaid,Mid,50,1,798.6909433591968,3.6637199236660405,218,0.09174311926605505,2025-10-24,18,8.34721927713543,150.24994698843776,2025-10-11,0.0,,0.0,0.0,,2,15,,,0,0,0.37733280471739006,Value Growth
5179,23,M,East,Prepaid,Basic,13,1,972.0238038903747,3.4715135853227665,280,0.10714285714285714,2025-10-25,30,9.284814364420704,278.54443093262114,2025-10-21,0.0,,0.0,0.0,,1,5,,,0,0,0.16433604344746944,Value Growth
5180,42,M,South,Prepaid,Basic,27,0,976.0046333512787,3.4126036131163593,286,0.11888111888111888,2025-10-25,24,6.571914009376267,157.7259362250304,2025-10-24,0.0,,0.0,0.0,,1,2,,,0,0,0.2232507205774265,Value Growth
5181,70,M,East,Prepaid,Basic,75,0,1125.2855449404847,3.5275408932303596,319,0.08463949843260188,2025-10-25,12,7.270021874986543,87.24026249983851,2025-10-18,1.0,2025-07-17,0.0,0.0,,1,8,101.0,,0,0,0.507570181650445,Value Growth
5182,65,M,West,Prepaid,Premium,4,0,973.8436945139314,3.515681207631521,277,0.09747292418772563,2025-10-25,18,10.362206987104083,186.5197257678735,2025-10-08,0.0,,0.0,0.0,,1,18,,,0,0,0.5171573394972125,Unassigned
5183,57,F,West,Prepaid,Mid,103,0,921.3056017067873,3.326013002551579,277,0.11552346570397112,2025-10-25,6,5.814282980843962,34.88569788506377,2025-10-22,0.0,,0.0,0.0,,1,4,,,0,0,0.5253364406487242,Value Growth
5184,73,F,West,Prepaid,Basic,11,0,972.2951728420755,3.6552450106844945,266,0.09398496240601503,2025-10-23,12,7.965129765394629,95.58155718473554,2025-10-09,0.0,,0.0,0.0,,3,17,,,0,0,0.45968448676714163,Value Growth
5185,66,F,Central,Postpaid,Premium,98,0,1498.3500276115767,3.5338444047442845,424,0.10141509433962265,2025-10-25,18,20.279225822108735,365.02606479795725,2025-10-25,0.0,,1.0,23.248075586634155,2025-10-24,1,1,,2.0,0,0,0.18485084713791192,Loyal
5186,58,F,East,Postpaid,Mid,50,0,1444.6840097642366,3.523619536010333,410,0.0951219512195122,2025-10-25,12,18.199221064473154,218.39065277367783,2025-10-21,0.0,,1.0,23.27354188569764,2025-10-24,1,5,,2.0,0,0,0.1941565916445225,Loyal
5187,71,M,North,Prepaid,Mid,68,0,927.1415794139012,3.650163698479926,254,0.06692913385826772,2025-10-25,18,8.989949638004743,161.81909348408539,2025-10-22,0.0,,0.0,0.0,,1,4,,,0,0,0.3358018794564505,Value Growth
5188,25,F,West,Prepaid,Basic,48,0,1120.5263675455315,3.447773438601635,325,0.1076923076923077,2025-10-25,12,9.18150290145581,110.17803481746972,2025-10-22,0.0,,0.0,0.0,,1,4,,,0,0,0.31676047231822085,Value Growth
5189,68,M,South,Postpaid,Basic,44,0,1437.5331272110882,3.648561236576366,394,0.11928934010152284,2025-10-25,6,21.358330313090388,128.14998187854232,2025-10-25,0.0,,0.8333333333333334,21.39610212149628,2025-10-24,1,1,,2.0,0,0,0.3023539298198279,Loyal
5190,36,F,North,Prepaid,Basic,75,0,943.0488584657537,3.467091391418212,272,0.08088235294117647,2025-10-25,12,8.138733105786686,97.66479726944024,2025-10-11,0.0,,0.0,0.0,,1,15,,,0,0,0.34892026814419597,Value Growth
5191,63,F,North,Prepaid,Mid,38,1,1063.796304213709,3.52250431858844,302,0.1291390728476821,2025-10-21,48,7.536498211252655,361.75191414012744,2025-10-25,1.0,2025-08-10,0.0,0.0,,5,1,77.0,,0,0,0.09396848947438541,Value Growth
5192,74,F,South,Prepaid,Mid,8,0,903.8789655378226,3.3726827072306813,268,0.09701492537313433,2025-10-25,24,10.434996125115012,250.4399070027603,2025-10-23,1.0,2025-05-27,0.0,0.0,,1,3,152.0,,0,0,0.32787668045466184,Unassigned
5193,48,F,South,Prepaid,Basic,2,0,977.544966417436,3.9101798656697437,250,0.096,2025-10-24,12,9.335745256498237,112.02894307797884,2025-10-12,0.0,,0.0,0.0,,2,14,,,0,0,0.44168325961203636,Value Growth
5194,23,M,South,Postpaid,Basic,34,1,1459.3666343433072,3.7228740672023144,392,0.09693877551020408,2025-10-25,6,18.67821588456274,112.06929530737644,2025-10-25,0.0,,0.5,19.057779424755527,2025-10-24,1,1,,2.0,0,0,0.30249025660431367,Unassigned
